,Unnamed: 0.1,Unnamed: 0,Good_Reads_Popularity_Rank,Title,Author,Avg_Rating,Num_Ratings,ISBN,ASIN,Genres,Series,Page_Number,Format,Rank_Score,Rating_Score,NumRatings_Score,Quality_Score,Genre_List,Cluster,PCA1,PCA2
347,371,371,478.0,Local Woman Missing,Mary Kubica,4.13,629481.0,9780778311669,077831166X,"Thriller, Mystery, Mystery Thriller, Audiobook, Fiction, Suspense, Crime",,356,Paperback,0.066536203522505,0.7825,0.0674466198291237,0.4247457058379071,"['Thriller', 'Mystery', 'Mystery Thriller', 'Audiobook', 'Fiction', 'Suspense', 'Crime']",2,-0.2524654261905289,0.028367911619317725
348,379,379,489.0,"Red, White & Royal Blue",Casey McQuiston,4.06,1140209.0,9781250316776,1250316774,"Romance, LGBT, Contemporary, Fiction, Queer, Young Adult, Enemies To Lovers",,448,Paperback,0.0450097847358121,0.7649999999999999,0.1222590587695147,0.4243172108763317,"['Romance', 'LGBT', 'Contemporary', 'Fiction', 'Queer', 'Young Adult', 'Enemies To Lovers']",4,-0.20618208413394037,-0.06668949555962507
349,333,333,430.0,Cloud Atlas,David Mitchell,4.01,258864.0,9780375507250,B00A2M3QD4,"Fiction, Science Fiction, Fantasy, Historical Fiction, Dystopia, Literary Fiction, Contemporary",,509,Paperback,0.1604696673189825,0.7525,0.0276711979161468,0.4232852163087823,"['Fiction', 'Science Fiction', 'Fantasy', 'Historical Fiction', 'Dystopia', 'Literary Fiction', 'Contemporary']",3,0.18721602619845826,-0.1793679594167704
350,335,335,432.0,The Hunchback of Notre-Dame,Victor Hugo,4.02,210004.0,9780451527882,0451527887,"Fiction, Classics, Historical Fiction, France, Literature, Gothic, French Literature",,510,Paperback,0.1565557729941291,0.7549999999999999,0.0224274365272519,0.4222458023803452,"['Fiction', 'Classics', 'Historical Fiction', 'France', 'Literature', 'Gothic', 'French Literature']",3,-0.07237213870905129,-0.09117566665825834
351,357,357,462.0,Dear John,Nicholas Sparks,4.04,610444.0,9780446528054,0446528056,"Romance, Fiction, Chick Lit, Contemporary, Contemporary Romance, Young Adult, Adult Fiction",,276,Hardcover,0.0978473581213308,0.76,0.065403527615444,0.4208127214341937,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'Adult Fiction']",4,-0.1448038737109103,-0.1294188287355498
352,320,320,413.0,Tuck Everlasting,Natalie Babbitt,3.9,285711.0,9780374480097,0374480095,"Fantasy, Classics, Young Adult, Fiction, Childrens, Middle Grade, School",,148,Paperback,0.1937377690802348,0.725,0.0305524763035324,0.4185725613459418,"['Fantasy', 'Classics', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'School']",4,-0.21845791110846896,-0.21779219566064315
353,303,303,395.0,American Psycho,Bret Easton Ellis,3.81,340536.0,9780679735779,0679735771,"Fiction, Horror, Classics, Thriller, Crime, Contemporary, Novels",,399,Paperback,0.2289628180039138,0.7025,0.0364364144563396,0.4175998081150633,"['Fiction', 'Horror', 'Classics', 'Thriller', 'Crime', 'Contemporary', 'Novels']",2,-0.17998573813915864,-0.034396954148697124
354,394,394,505.0,Persuasion,Jane Austen,4.15,738884.0,9780192802637,0192802631,"Fiction, Classics, Historical Fiction, Audiobook, Historical, Literature, 19th Century",,249,Paperback,0.0136986301369863,0.7875000000000001,0.0791879875579258,0.4169716544237281,"['Fiction', 'Classics', 'Historical Fiction', 'Audiobook', 'Historical', 'Literature', '19th Century']",3,-0.059970656768625105,-0.13948687734660117
355,331,331,427.0,Cold Mountain,Charles Frazier,3.89,246749.0,9780802142849,0802142842,"Historical Fiction, Fiction, Historical, Romance, Civil War, War, Classics",,449,Paperback,0.1663405088062621,0.7225,0.026370989786256,0.4094278746481296,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Civil War', 'War', 'Classics']",3,-0.09859163224871668,-0.11211160113343245
356,285,285,373.0,The Awakening,Kate Chopin,3.68,218930.0,9780543898081,0543898083,"Classics, Fiction, Feminism, School, Literature, Historical Fiction, Read For School",,195,Paperback,0.2720156555772994,0.67,0.0233853942463938,0.4088502624559234,"['Classics', 'Fiction', 'Feminism', 'School', 'Literature', 'Historical Fiction', 'Read For School']",3,-0.07374380962885961,-0.09849956824461124
357,396,396,509.0,Sharp Objects,Gillian Flynn,4.01,1148397.0,9780297851530,0297851535,"Mystery, Thriller, Fiction, Mystery Thriller, Crime, Audiobook, Suspense",,254,Paperback,0.0058708414872798,0.7525,0.1231378127247393,0.4085021635530048,"['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Crime', 'Audiobook', 'Suspense']",2,-0.2524654261905289,0.028367911619317725
358,337,337,435.0,Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,3.83,628127.0,9780451528957,0451528956,"Horror, Gothic, Mystery, Science Fiction, Fantasy, Audiobook, Literature",,139,Mass Market Paperback,0.1506849315068492,0.7075,0.0673013056064352,0.4082465592783211,"['Horror', 'Gothic', 'Mystery', 'Science Fiction', 'Fantasy', 'Audiobook', 'Literature']",5,-0.23591306041030202,-0.10774041598512546
359,310,310,403.0,Allegiant,Veronica Roth,3.6,1105978.0,9780007524273,0007524277,"Young Adult, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure","Divergent, #3",531,Hardcover,0.2133072407045009,0.65,0.1185853134542618,0.4079731385396907,"['Young Adult', 'Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Romance', 'Adventure']",4,-0.0992658936307149,-0.2432422043088073
360,385,385,496.0,Pippi Longstocking,Astrid Lindgren,4.15,205101.0,9780142402498,0142402494,"Classics, Childrens, Fiction, Middle Grade, Fantasy, Young Adult, Humor","Pippi Långstrump, #1",160,Mass Market Paperback,0.0313111545988258,0.7875000000000001,0.0219012359114158,0.4070530976275605,"['Classics', 'Childrens', 'Fiction', 'Middle Grade', 'Fantasy', 'Young Adult', 'Humor']",4,-0.21790544137131126,-0.20046930992599538
361,372,372,479.0,Breakfast of Champions,Kurt Vonnegut Jr.,4.06,271423.0,9780385334204,0385334206,"Fiction, Classics, Science Fiction, Humor, Literature, Novels, American",,303,Paperback,0.0645792563600782,0.7649999999999999,0.029019057090996,0.4058995783627685,"['Fiction', 'Classics', 'Science Fiction', 'Humor', 'Literature', 'Novels', 'American']",5,-0.0493939397989113,-0.0957367290360015
362,356,356,461.0,Doctor Zhivago,Boris Pasternak,4.01,99986.0,9780679774389,0679774386,"Fiction, Historical Fiction, Russia, Russian Literature, Classics, Romance, Literature",,592,Paperback,0.0998043052837573,0.7525,0.010620065661852,0.4038560927364023,"['Fiction', 'Historical Fiction', 'Russia', 'Russian Literature', 'Classics', 'Romance', 'Literature']",3,-0.07749424552025919,-0.12198781473787906
363,383,383,494.0,Carrie,Stephen King,3.99,793640.0,9781416524304,1416524304,"Horror, Fiction, Thriller, Classics, Fantasy, Paranormal, Supernatural",,272,Mass Market Paperback,0.0352250489236791,0.7475,0.0850645204807732,0.4038223923511131,"['Horror', 'Fiction', 'Thriller', 'Classics', 'Fantasy', 'Paranormal', 'Supernatural']",5,-0.20168157622726604,-0.0759565284118823
364,364,364,470.0,Crescendo,Becca Fitzpatrick,3.98,332266.0,9781416989431,1416989439,"Young Adult, Fantasy, Romance, Angels, Paranormal, Paranormal Romance, Fiction","Hush, Hush, #2",427,Hardcover,0.0821917808219179,0.745,0.035548860082902,0.401935160226205,"['Young Adult', 'Fantasy', 'Romance', 'Angels', 'Paranormal', 'Paranormal Romance', 'Fiction']",4,-0.25292098147199804,-0.1430596631768737
365,367,367,474.0,A Streetcar Named Desire,Tennessee Williams,3.98,327489.0,9780822210894,0822210894,"Plays, Classics, Fiction, Drama, School, Read For School, Literature",,107,Paperback,0.0743639921722114,0.745,0.0350361820609055,0.3998500435582792,"['Plays', 'Classics', 'Fiction', 'Drama', 'School', 'Read For School', 'Literature']",5,-0.18721895981716324,-0.03746592991094884
366,360,360,465.0,Midnight’s Children,Salman Rushdie,3.98,129100.0,9780099578512,0099578514,"Fiction, Magical Realism, Classics, India, Historical Fiction, Fantasy, Literature",,647,Paperback,0.0919765166340509,0.745,0.0137446434161763,0.3989302900125568,"['Fiction', 'Magical Realism', 'Classics', 'India', 'Historical Fiction', 'Fantasy', 'Literature']",3,-0.07121885822729754,-0.11974062746196812
367,342,342,441.0,Beautiful Creatures,Kami Garcia,3.77,613053.0,9780316042673,0316042676,"Fantasy, Young Adult, Romance, Paranormal, Fiction, Magic, Supernatural","Caster Chronicles, #1",563,Hardcover,0.1389432485322896,0.6925,0.0656835311656615,0.3974066949244878,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Fiction', 'Magic', 'Supernatural']",4,-0.22346350962702935,-0.15729413852316027
368,375,375,485.0,Daughter of Smoke & Bone,Laini Taylor,3.99,379088.0,9780316134026,0316134023,"Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy, Angels, Fiction","Daughter of Smoke & Bone, #1",418,Hardcover,0.0528375733855186,0.7475,0.0405738988825508,0.3971028680670174,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Urban Fantasy', 'Angels', 'Fiction']",4,-0.2454293056018543,-0.17409140484191493
369,395,395,507.0,The Raven Boys,Maggie Stiefvater,4.05,388254.0,9780545424929,0545424925,"Fantasy, Young Adult, Paranormal, Romance, Fiction, Audiobook, Urban Fantasy","The Raven Cycle, #1",409,Hardcover,0.009784735812133,0.7625,0.0415576139232919,0.3940855874338562,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Fiction', 'Audiobook', 'Urban Fantasy']",4,-0.25300678098087365,-0.21650355277225447
370,389,389,500.0,The Scarlet Pimpernel,Emmuska Orczy,4.07,138835.0,9781576469231,1576469239,"Classics, Historical Fiction, Fiction, Adventure, Historical, Mystery, France",,182,Paperback,0.0234833659491193,0.7675000000000001,0.0147894247735421,0.3933181976806654,"['Classics', 'Historical Fiction', 'Fiction', 'Adventure', 'Historical', 'Mystery', 'France']",3,-0.04646231113118407,-0.14922712522707915
371,366,366,473.0,Midnight in the Garden of Good and Evil,John Berendt,3.92,284397.0,9780679751526,0679751521,"Nonfiction, True Crime, Mystery, Crime, History, Classics, Audiobook",,386,Paperback,0.076320939334638,0.73,0.030411454967777,0.3916830985756037,"['Nonfiction', 'True Crime', 'Mystery', 'Crime', 'History', 'Classics', 'Audiobook']",2,-0.3282869305180259,0.03953207003645516
372,334,334,431.0,Go Ask Alice,Beatrice Sparks,3.74,283714.0,9781416914631,1416914633,"Young Adult, Fiction, Classics, Contemporary, Mental Health, Banned Books, Realistic Fiction",,213,Paperback,0.1585127201565557,0.685,0.0303381539233927,0.3897127185199872,"['Young Adult', 'Fiction', 'Classics', 'Contemporary', 'Mental Health', 'Banned Books', 'Realistic Fiction']",4,-0.10861465998099883,-0.0686687184188889
373,392,392,503.0,The Host,Stephenie Meyer,3.86,1032867.0,9780316068048,0316068047,"Fantasy, Young Adult, Science Fiction, Romance, Fiction, Dystopia, Paranormal","The Host, #1",619,Hardcover,0.0176125244618394,0.715,0.1107388820399455,0.3895878516254462,"['Fantasy', 'Young Adult', 'Science Fiction', 'Romance', 'Fiction', 'Dystopia', 'Paranormal']",4,-0.10607154468514246,-0.22992185101617343
374,347,347,448.0,Stargirl,Jerry Spinelli,3.77,332342.0,9780439488402,0439488400,"Young Adult, Fiction, Contemporary, Romance, Realistic Fiction, Middle Grade, Childrens","Stargirl, #1",186,Paperback,0.1252446183953033,0.6925,0.0355570165680751,0.3864504087408446,"['Young Adult', 'Fiction', 'Contemporary', 'Romance', 'Realistic Fiction', 'Middle Grade', 'Childrens']",4,-0.09466167675957504,-0.16403361241465897
375,359,359,464.0,The English Patient,Michael Ondaatje,3.86,136025.0,9780771068713,0771068719,"Fiction, Historical Fiction, Classics, Romance, War, Historical, Canada",,320,Hardcover,0.0939334637964774,0.715,0.0144878494664853,0.3846053283157407,"['Fiction', 'Historical Fiction', 'Classics', 'Romance', 'War', 'Historical', 'Canada']",3,-0.055336936953760026,-0.14547472924983337
376,397,397,511.0,Anna and the French Kiss,Stephanie Perkins,3.96,460405.0,9780525423270,0525423273,"Romance, Young Adult, Contemporary, Fiction, Chick Lit, Realistic Fiction, Contemporary Romance","Anna and the French Kiss, #1",372,Hardcover,0.0019569471624265,0.74,0.0493010160512115,0.3828144908034095,"['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Chick Lit', 'Realistic Fiction', 'Contemporary Romance']",4,-0.13664611566672288,-0.10505708914241178
377,317,317,410.0,Gulliver’s Travels,Jonathan Swift,3.59,289443.0,9780141439495,B06XVF5QFY,"Classics, Fiction, Fantasy, Adventure, Literature, Novels, 18th Century",,306,Paperback,0.1996086105675147,0.6475,0.0309530026543993,0.3813904033054785,"['Classics', 'Fiction', 'Fantasy', 'Adventure', 'Literature', 'Novels', '18th Century']",5,-0.19351872924067132,-0.08752196397414085
378,354,354,458.0,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.78,238678.0,9780060589462,0060589469,"Philosophy, Fiction, Classics, Spirituality, Travel, Psychology, Self Help","Phaedrus, #1",540,Mass Market Paperback,0.1056751467710372,0.695,0.0255047925253111,0.3802949848240871,"['Philosophy', 'Fiction', 'Classics', 'Spirituality', 'Travel', 'Psychology', 'Self Help']",5,-0.1881550434304827,0.01675856516414258
379,324,324,418.0,A Portrait of the Artist as a Young Man,James Joyce,3.64,158707.0,9780142437346,0142437344,"Classics, Fiction, Literature, Irish Literature, Ireland, Novels, 20th Century",,329,Paperback,0.1839530332681018,0.66,0.0169221310019522,0.3802187910675135,"['Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century']",5,-0.19398690587568598,-0.020598765801583666
380,373,373,481.0,The Prince,Niccolò Machiavelli,3.84,362710.0,9780937832387,0937832383,"Philosophy, Nonfiction, Politics, History, Political Science, Literature, Italy",,144,Paperback,0.0606653620352251,0.71,0.038816176327755,0.379870384590745,"['Philosophy', 'Nonfiction', 'Politics', 'History', 'Political Science', 'Literature', 'Italy']",5,-0.3117605151051586,0.02793699704634022
381,368,368,475.0,My Ántonia,Willa Cather,3.84,142916.0,9781583485095,1583485090,"Fiction, Historical Fiction, Classics, Literature, School, American, Historical",,219,Paperback,0.0724070450097846,0.71,0.0152274065629011,0.3769086128931714,"['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'School', 'American', 'Historical']",3,-0.01878613081047501,-0.17279297845016872
382,306,306,398.0,Beowulf,Unknown,3.49,332790.0,9780393320978,0393320979,"Poetry, Fiction, Fantasy, Classics, Mythology, School, Literature",,259,Paperback,0.2230919765166341,0.6225,0.0356050969017269,0.3759242683545903,"['Poetry', 'Fiction', 'Fantasy', 'Classics', 'Mythology', 'School', 'Literature']",5,-0.18098958318350228,-0.11081703547913618
383,374,374,483.0,The Virgin Suicides,Jeffrey Eugenides,3.79,381025.0,9780747560593,0747560595,"Fiction, Young Adult, Literary Fiction, Coming Of Age, Mental Health, Contemporary, Novels",,250,Paperback,0.0567514677103717,0.6975,0.0407817819322906,0.3731333124106656,"['Fiction', 'Young Adult', 'Literary Fiction', 'Coming Of Age', 'Mental Health', 'Contemporary', 'Novels']",5,-0.10420192323665659,-0.06302834573457548
384,388,388,499.0,We Were Liars,E. Lockhart,3.66,1236013.0,9780385741279,0385741278,"Young Adult, Mystery, Fiction, Contemporary, Romance, Thriller, Mystery Thriller",,242,Kindle Edition,0.0254403131115459,0.665,0.1325409522632046,0.3719953163436876,"['Young Adult', 'Mystery', 'Fiction', 'Contemporary', 'Romance', 'Thriller', 'Mystery Thriller']",2,-0.2768232648156953,-0.06030223530829958
385,384,384,495.0,Flowers in the Attic,V.C. Andrews,3.85,227705.0,9780743496315,B000FCSIOS,"Fiction, Horror, Young Adult, Classics, Gothic, Mystery, Thriller","Dollanganger, #1",389,Paperback,0.0332681017612523,0.7125,0.024327146317363,0.3706488120196539,"['Fiction', 'Horror', 'Young Adult', 'Classics', 'Gothic', 'Mystery', 'Thriller']",2,-0.2232657908665786,-0.08531124231788775
386,398,398,512.0,Northanger Abbey,Jane Austen,3.85,429190.0,9781593082642,1593082649,"Classics, Fiction, Gothic, Historical Fiction, Literature, Audiobook, Historical",,260,Paperback,0.0,0.7125,0.0459509544107213,0.3677377386026803,"['Classics', 'Fiction', 'Gothic', 'Historical Fiction', 'Literature', 'Audiobook', 'Historical']",3,-0.017828708502465457,-0.18244436534214936
387,387,387,498.0,Evermore,Alyson Noel,3.59,295741.0,9780312532758,031253275X,"Young Adult, Fantasy, Paranormal, Romance, Paranormal Romance, Fiction, Supernatural","The Immortals, #1",301,Paperback,0.0273972602739727,0.6475,0.0316289177020305,0.3385065444940008,"['Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Fiction', 'Supernatural']",4,-0.2534714349243757,-0.14566293062307817
388,382,382,493.0,Death of a Salesman,Arthur Miller,3.58,248305.0,9780435233075,0435233076,"Classics, Plays, Fiction, Drama, School, Theatre, Literature",,144,Hardcover,0.0371819960861057,0.645,0.0265379830879572,0.3384299947935157,"['Classics', 'Plays', 'Fiction', 'Drama', 'School', 'Theatre', 'Literature']",5,-0.17263534633142968,-0.02721714850885615
389,352,352,455.0,زندگی مه آلود پریا,سید مرتضی مصطفوی,3.34,1031.0,9786007072714,6007072711,Fiction,,204,ebook,0.1115459882583169,0.585,0.0,0.3203864970645792,['Fiction'],1,0.7129986836225696,-0.057509356668810185
390,5,5,7.0,Animal Farm,George Orwell,,4227932.0,9780451526342,B0D7LQMF4N,"Fiction, Dystopia, Fantasy, School, Literature, Science Fiction, Novels",,141,Mass Market Paperback,0.9882583170254404,,0.4536402017699787,0.647384387466537,"['Fiction', 'Dystopia', 'Fantasy', 'School', 'Literature', 'Science Fiction', 'Novels']",5,-0.05176664031435745,-0.1567623020808813
391,33,33,47.0,The Time Traveler's Wife,Audrey Niffenegger,,1830878.0,9781939126016,1939126010,"Fiction, Romance, Fantasy, Time Travel, Science Fiction, Contemporary, Chick Lit",,537,ebook,0.9099804305283756,,0.1963831569010464,0.5402542288234181,"['Fiction', 'Romance', 'Fantasy', 'Time Travel', 'Science Fiction', 'Contemporary', 'Chick Lit']",4,-0.12581223122214244,-0.0816470007982479
392,65,65,86.0,A Clockwork Orange,Anthony Burgess,,743872.0,9780393341768,0393341763,"Fiction, Science Fiction, Dystopia, Horror, Literature, Novels, Banned Books",,240,Paperback,0.8336594911937378,,0.0797233105584949,0.5402542288234181,"['Fiction', 'Science Fiction', 'Dystopia', 'Horror', 'Literature', 'Novels', 'Banned Books']",5,-0.08771669801639431,-0.0640576451213345
393,106,106,143.0,The Five People You Meet in Heaven,Mitch Albom,,763446.0,9780786868711,0786868716,"Fiction, Contemporary, Inspirational, Fantasy, Classics, Spirituality, Philosophy",,196,Hardcover,0.7221135029354208,,0.0818240347792527,0.5402542288234181,"['Fiction', 'Contemporary', 'Inspirational', 'Fantasy', 'Classics', 'Spirituality', 'Philosophy']",5,-0.18928165793142135,-0.04618851412359016
394,134,134,177.0,The Wonderful Wizard of Oz,L. Frank Baum,,489596.0,9780140621679,0140621679,"Classics, Fantasy, Fiction, Childrens, Young Adult, Adventure, Audiobook","Oz, #1",154,Paperback,0.6555772994129159,,0.0524338576128822,0.5402542288234181,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Audiobook']",4,-0.21021005959559805,-0.24164582343810312
395,206,206,273.0,Norwegian Wood,Haruki Murakami,,673134.0,9780375704024,0375704027,"Fiction, Romance, Japan, Japanese Literature, Classics, Novels, Literary Fiction",,296,Paperback,0.4677103718199609,,0.0721315546614903,0.5168750770486832,"['Fiction', 'Romance', 'Japan', 'Japanese Literature', 'Classics', 'Novels', 'Literary Fiction']",5,-0.09134350256532814,-0.057634810920168034
396,233,233,311.0,White Oleander,Janet Fitch,,360837.0,9780316182546,0316182540,"Fiction, Coming Of Age, Contemporary, Literary Fiction, Drama, Adult Fiction, Chick Lit",,446,Mass Market Paperback,0.3933463796477494,,0.0386151618971083,0.5402542288234181,"['Fiction', 'Coming Of Age', 'Contemporary', 'Literary Fiction', 'Drama', 'Adult Fiction', 'Chick Lit']",5,0.001656860421322126,-0.03683041810740373
397,292,292,382.0,Black Beauty,Anna Sewell,,290232.0,9780439228909,0439228905,"Classics, Fiction, Childrens, Animals, Young Adult, Horses, Historical Fiction",,245,Mass Market Paperback,0.25440313111546,,0.0310376798491565,0.5402542288234181,"['Classics', 'Fiction', 'Childrens', 'Animals', 'Young Adult', 'Horses', 'Historical Fiction']",4,-0.07216100940312117,-0.15188136150911363
398,393,393,504.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,,725687.0,9780609608449,0609608444,"Nonfiction, History, True Crime, Crime, Historical, Mystery, Audiobook",,464,Hardcover,0.0156555772994129,,0.0777716568364922,0.5402542288234181,"['Nonfiction', 'History', 'True Crime', 'Crime', 'Historical', 'Mystery', 'Audiobook']",2,-0.3193147996174578,0.015420706961050674
399,399,399,,A Game of Thrones,George R. R. Martin,4.5,,,,Fiction,,876,paperback,,0.875,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
400,400,400,,The Invisible Man,"Len Jenkin, Herbert George Wells",,,9780871299840,,Drama,,78,paperback,,,,0.5402542288234181,['Drama'],5,-0.26557841704859075,0.04374970826210716
401,401,401,,Cards on the Table,Agatha Christie,,,9780006162810,,Fiction,,228,paperback,,,,0.6152350814834013,['Fiction'],1,0.7129986836225696,-0.057509356668810185
402,402,402,,4.50 from Paddington,Agatha Christie,,,9780006157625,,Fiction,,228,paperback,,,,0.6152350814834013,['Fiction'],1,0.7129986836225696,-0.057509356668810185
403,403,403,,The House at Riverton,Kate Morton,3.0,,9781416550532,,Fiction,,496,paperback,,0.5,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
404,404,404,,A Murder is Announced,Agatha Christie,,,9780553350401,,Fiction,,244,paperback,,,,0.6152350814834013,['Fiction'],1,0.7129986836225696,-0.057509356668810185
405,405,405,,The Redbreast,Jo Nesbo,,,9780061133992,,Fiction,,532,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
406,406,406,,The Peculiar Pumpkin Thief,Geronimo Stilton,4.5,,9780545103725,,Juvenile Fiction,,130,paperback,,0.875,,0.5402542288234181,['Juvenile Fiction'],0,0.1166870888479124,0.8495519256795575
407,407,407,,My Name is Red,Orhan Pamuk,,,9780571200474,,Art,,417,paperback,,,,0.5402542288234181,['Art'],5,-0.26332699100263385,0.046677981542863706
408,408,408,,The Black Tower,P.D. James,,,9780743219617,,Fiction,,352,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
409,409,409,,And Then There Were None,Agatha Christie,4.0,,9780312979478,,Fiction,,294,paperback,,0.75,,0.6152350814834013,['Fiction'],1,0.7129986836225696,-0.057509356668810185
410,410,410,,The Night Manager,John Le Carré,3.5,,9780345385765,,Fiction,,484,paperback,,0.625,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
411,411,411,,The ABC Murders,Agatha Christie,,,9780006167242,,"Detective and mystery stories, English",,224,paperback,,,,0.6152350814834013,"['Detective and mystery stories', 'English']",2,-0.3217919783869768,0.06623269593415665
412,412,412,,Blessed Are Those Who Thirst,Anne Holt,,,9781451634785,,Fiction,,232,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
413,413,413,,The Golden Ball and Other Stories,Agatha Christie,,,9780553350654,,Fiction,,260,paperback,,,,0.6152350814834013,['Fiction'],1,0.7129986836225696,-0.057509356668810185
414,414,414,,The Surgeon,Tess Gerritsen,,,9780786235742,,Fiction,,530,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
415,415,415,,The Da Vinci Code,Dan Brown,5.0,,9780593054253,,Art museum curators,,484,paperback,,1.0,,0.5402542288234181,['Art museum curators'],5,-0.26081389505244723,0.04656620520881967
416,416,416,,A Dangerous Fortune,Ken Follett,,,9780333580318,,Detective and mystery stories,,434,paperback,,,,0.6531547663701309,['Detective and mystery stories'],2,-0.3363218316097625,0.06885382594712239
417,417,417,,The Road to Gandolfo,Robert Ludlum,,,9780553271096,,Fiction,,322,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
418,418,418,,Hercule Poirot's Christmas,Agatha Christie,,,9780708917244,,Fiction,,384,paperback,,,,0.6152350814834013,['Fiction'],1,0.7129986836225696,-0.057509356668810185
419,419,419,,True Evil,Greg Iles,,,9781416524533,,Fiction,,672,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
420,420,420,,"Loves Music, Loves to Dance",Mary Higgins Clark,5.0,,9780671758899,,Fiction,,339,paperback,,1.0,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
421,421,421,,What Mrs. McGillicuddy Saw!,Agatha Christie,,,9780671556457,,Fiction,,264,paperback,,,,0.6152350814834013,['Fiction'],1,0.7129986836225696,-0.057509356668810185
422,422,422,,Paper Money,Ken Follett,4.0,,9780451159045,,Fiction,,260,paperback,,0.75,,0.6531547663701309,['Fiction'],1,0.7129986836225696,-0.057509356668810185
423,423,423,,Tuesday,David Wiesner,3.0,,9780395870822,,Juvenile Fiction,,36,paperback,,0.5,,0.5402542288234181,['Juvenile Fiction'],0,0.1166870888479124,0.8495519256795575
424,424,424,,Missing Joseph,Elizabeth George,4.0,,9780553566048,,Fiction,,612,paperback,,0.75,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
425,425,425,,The Runaway Jury,John Grisham,3.0,,9780440221470,,Fiction,,568,paperback,,0.5,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
426,426,426,,Contest,Matthew Reilly,4.5,,9780312990046,,Fiction,,452,paperback,,0.875,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
427,427,427,,"""A"" is for Alibi",Sue Grafton,,,9780553279917,,Fiction,,238,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
428,428,428,,From Doon with Death,Ruth Rendell,,,9781405685306,,Detective and mystery stories,,184,paperback,,,,0.5402542288234181,['Detective and mystery stories'],2,-0.3363218316097625,0.06885382594712239
429,429,429,,The Harlequin Tea Set and Other Stories,Agatha Christie,4.0,,9780425165157,,Fiction,,228,paperback,,0.75,,0.6152350814834013,['Fiction'],1,0.7129986836225696,-0.057509356668810185
430,430,430,,Problem at Pollensa Bay,Agatha Christie,,,9780708986899,,Detective and mystery stories,,240,paperback,,,,0.6152350814834013,['Detective and mystery stories'],2,-0.3363218316097625,0.06885382594712239
431,431,431,,Five on Kirrin Island Again,Enid Blyton,5.0,,9780340548806,,Criminals,,153,paperback,,1.0,,0.5402542288234181,['Criminals'],5,-0.2572192443186553,0.04598426185903573
432,432,432,,"Mr. Parker Pyne, Detective",Agatha Christie,,,9780553350616,,Detective and mystery stories,,214,paperback,,,,0.6152350814834013,['Detective and mystery stories'],2,-0.3363218316097625,0.06885382594712239
433,433,433,,The Black Opal,"Eleanor Burford Hibbert, Victoria Holt",,,9780449222713,,Fiction,,388,paperback,,,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
434,434,434,,The Girl with the Dragon Tattoo,"Stieg Larsson, Reg Keeland (translator.)",3.0,,9781849163828,,Computer hackers,,532,paperback,,0.5,,0.5402542288234181,['Computer hackers'],5,-0.25721924431865506,0.04598426185948527
435,435,435,,The Messenger,Markus Zusak,5.0,,9780330363884,,Fiction,,400,paperback,,1.0,,0.5402542288234181,['Fiction'],1,0.7129986836225696,-0.057509356668810185
