,Unnamed: 0.1,Unnamed: 0,Good_Reads_Popularity_Rank,Title,Author,Avg_Rating,Num_Ratings,ISBN,ASIN,Genres,Series,Page_Number,Format,Rank_Score,Rating_Score,NumRatings_Score,Quality_Score,Genre_List,Cluster,PCA1,PCA2,Age_Group_Min
117,98,98,132.0,The Name of the Rose,Umberto Eco,4.14,381445.0,9780156001311,0156001314,"Fiction, Historical Fiction, Mystery, Historical, Literature, Italy, Crime",,552,Paperback,0.7436399217221135,0.7849999999999999,0.0408268572450891,0.5886166947418006,"['Fiction', 'Historical Fiction', 'Mystery', 'Historical', 'Literature', 'Italy', 'Crime']",1,-0.032614045629654774,0.3245111006168337,18
118,70,70,95.0,The Old Man and the Sea,Ernest Hemingway,3.81,1236234.0,9780684830490,0684830493,"Fiction, Literature, Novels, School, American, Adventure, Literary Fiction",,96,Hardcover,0.8160469667318982,0.7025,0.1325646704635105,0.5884029092988522,"['Fiction', 'Literature', 'Novels', 'School', 'American', 'Adventure', 'Literary Fiction']",0,-0.1080977642004254,-0.18449581667992038,8
119,215,215,285.0,The Complete Calvin and Hobbes,Bill Watterson,4.81,41387.0,9780740748479,0740748475,"Humor, Graphic Novels, Fiction, Comics, Classics, Comedy, Graphic Novels Comics",,1456,Hardcover,0.4442270058708415,0.9525,0.0043310936268981,0.588389524874435,"['Humor', 'Graphic Novels', 'Fiction', 'Comics', 'Classics', 'Comedy', 'Graphic Novels Comics']",4,-0.2534566914676587,0.23791546448318118,18
120,189,189,253.0,The Lord of the Rings,J.R.R. Tolkien,4.54,706363.0,9780618640157,0618640150,"Fantasy, Classics, Fiction, Adventure, Science Fiction Fantasy, High Fantasy, Epic Fantasy",,1216,Paperback,0.5068493150684932,0.885,0.0756977631590668,0.5881367695568901,"['Fantasy', 'Classics', 'Fiction', 'Adventure', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy']",0,-0.2132299284684226,0.1680777462898953,18
121,103,103,139.0,In Cold Blood,Truman Capote,4.09,698118.0,9780679745587,0679745580,"Nonfiction, True Crime, Crime, Mystery, History, Classics, Thriller",,343,Paperback,0.7299412915851272,0.7725,0.0748128918399624,0.5874385458562724,"['Nonfiction', 'True Crime', 'Crime', 'Mystery', 'History', 'Classics', 'Thriller']",4,-0.4184476177277166,0.34038992801975193,18
122,93,93,124.0,Middlesex,Jeffrey Eugenides,4.04,652075.0,9780312422158,0312422156,"Fiction, Historical Fiction, Contemporary, LGBT, Classics, Literary Fiction, Queer",,529,Paperback,0.7592954990215264,0.76,0.0698714570133376,0.5872917390087161,"['Fiction', 'Historical Fiction', 'Contemporary', 'LGBT', 'Classics', 'Literary Fiction', 'Queer']",1,0.14102763755976694,0.22346053291492374,18
123,137,137,182.0,Goodnight Moon,Margaret Wise Brown,4.32,385904.0,9780060775858,0060775858,"Childrens, Picture Books, Fiction, Classics, Poetry, Kids, Animals",,32,Hardcover,0.6457925636007829,0.8300000000000001,0.0413054068159668,0.5867744926041876,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Kids', 'Animals']",0,-0.4015288017113591,-0.5589750057376282,0
124,142,142,191.0,The Selection,Kiera Cass,4.07,1678338.0,9780062059932,B00BG7DY04,"Romance, Young Adult, Dystopia, Fantasy, Fiction, Audiobook, Science Fiction","The Selection, #1",336,Hardcover,0.6281800391389433,0.7675000000000001,0.1800122325813161,0.5857980679300648,"['Romance', 'Young Adult', 'Dystopia', 'Fantasy', 'Fiction', 'Audiobook', 'Science Fiction']",0,-0.20294799042373388,-0.2721732252041126,8
125,58,58,77.0,Great Expectations,Charles Dickens,3.8,844988.0,9780192833594,0192833596,"Classics, Fiction, Literature, Historical Fiction, School, Novels, Classic Literature",,544,Paperback,0.8512720156555773,0.7,0.0905752994369127,0.5854618287731226,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', 'School', 'Novels', 'Classic Literature']",1,-0.1377759634720065,-0.16621245501628282,8
126,102,102,136.0,Where the Red Fern Grows,Wilson Rawls,4.12,426836.0,9780375806810,0375806814,"Classics, Fiction, Young Adult, Childrens, Historical Fiction, Middle Grade, Animals",,272,Mass Market Paperback,0.735812133072407,0.78,0.0456983180147029,0.5853776127717775,"['Classics', 'Fiction', 'Young Adult', 'Childrens', 'Historical Fiction', 'Middle Grade', 'Animals']",0,-0.17933729230435075,-0.3433902947829515,8
127,121,121,161.0,Insurgent,Veronica Roth,3.97,1573354.0,9780007442911,0007442912,"Young Adult, Dystopia, Fantasy, Fiction, Science Fiction, Romance, Adventure","Divergent, #2",525,Hardcover,0.6868884540117417,0.7425,0.1687451215364585,0.5851583938870502,"['Young Adult', 'Dystopia', 'Fantasy', 'Fiction', 'Science Fiction', 'Romance', 'Adventure']",0,-0.20875557567301636,-0.2962918210466521,8
128,150,150,202.0,"Oh, the Places You’ll Go!",Dr. Seuss,4.37,427322.0,9780679805274,0679805273,"Childrens, Picture Books, Fiction, Classics, Poetry, Fantasy, Young Adult",,44,Hardcover,0.6066536203522506,0.8425,0.0457504765909412,0.584351024235798,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Young Adult']",0,-0.38197343564225494,-0.33876630731361695,8
129,184,184,248.0,The Girl on the Train,Paula Hawkins,3.96,3143307.0,9781594633669,1594633665,"Fiction, Mystery, Thriller, Mystery Thriller, Crime, Suspense, Audiobook",,336,Hardcover,0.5166340508806262,0.74,0.3372358895221255,0.5834674851006879,"['Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Crime', 'Suspense', 'Audiobook']",4,-0.2949850339661016,0.4219897952498099,18
130,168,168,226.0,Clockwork Prince,Cassandra Clare,4.42,571963.0,9781416975885,1416975888,"Fantasy, Young Adult, Romance, Paranormal, Steampunk, Historical Fiction, Urban Fantasy","The Infernal Devices, #2",498,Hardcover,0.5596868884540118,0.855,0.0612736630635393,0.5827401378793878,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Steampunk', 'Historical Fiction', 'Urban Fantasy']",0,-0.4110084302388846,-0.2681169327871796,8
131,160,160,216.0,The Lost Hero,Rick Riordan,4.3,903355.0,9781423113393,142311339X,"Fantasy, Mythology, Young Adult, Fiction, Middle Grade, Adventure, Greek Mythology","The Heroes of Olympus, #1",576,Hardcover,0.5792563600782779,0.825,0.0968393727276542,0.581523933201483,"['Fantasy', 'Mythology', 'Young Adult', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology']",0,-0.3941181246444374,-0.3135006498113883,8
132,251,251,332.0,A Court of Thorns and Roses,Sarah J. Maas,4.17,3604955.0,9781619634442,1619634449,"Fantasy, Young Adult, Fiction, Romantasy, Audiobook, New Adult, Fae","A Court of Thorns and Roses, #1",419,Hardcover,0.3522504892367906,0.7925,0.3867809561954891,0.5810078613580699,"['Fantasy', 'Young Adult', 'Fiction', 'Romantasy', 'Audiobook', 'New Adult', 'Fae']",0,-0.376141810352167,-0.28924086063153687,8
133,95,95,126.0,The Adventures of Tom Sawyer,Mark Twain,3.92,981551.0,9780143039563,0143039563,"Fiction, Classics, Adventure, Historical Fiction, Young Adult, Literature, Childrens",,244,Paperback,0.7553816046966733,0.73,0.1052315373933526,0.5801532855225064,"['Fiction', 'Classics', 'Adventure', 'Historical Fiction', 'Young Adult', 'Literature', 'Childrens']",0,-0.11642749270522994,-0.3166467602495193,8
134,176,176,237.0,Man’s Search for Meaning,Viktor E. Frankl,4.38,802171.0,9780807014295,080701429X,"Nonfiction, Psychology, Philosophy, Self Help, Memoir, Biography, Audiobook",,165,Paperback,0.538160469667319,0.845,0.0859800859414499,0.5785351389021923,"['Nonfiction', 'Psychology', 'Philosophy', 'Self Help', 'Memoir', 'Biography', 'Audiobook']",4,-0.3697302338281923,0.25386809001014776,18
135,111,111,148.0,All Quiet on the Western Front,Erich Maria Remarque,4.09,490602.0,9780449213940,B00EJ3APSG,"Fiction, Historical Fiction, War, Classics, Historical, Literature, School",,296,Mass Market Paperback,0.7123287671232876,0.7725,0.052541823719252,0.577467647710635,"['Fiction', 'Historical Fiction', 'War', 'Classics', 'Historical', 'Literature', 'School']",1,-0.07708974729814606,-0.15291158414048012,8
136,140,140,187.0,Murder on the Orient Express,Agatha Christie,4.2,682387.0,9780007119318,B006VWJ2XC,"Mystery, Classics, Fiction, Crime, Mystery Thriller, Audiobook, Thriller","Hercule Poirot, #10",274,Paperback,0.6360078277886497,0.8,0.0731246067313111,0.5772831086299902,"['Mystery', 'Classics', 'Fiction', 'Crime', 'Mystery Thriller', 'Audiobook', 'Thriller']",4,-0.2991975823558873,0.40974901079443476,18
137,194,194,260.0,A Clash of Kings,George R.R. Martin,4.42,985378.0,9780553381696,0553381695,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Audiobook, Dragons","A Song of Ice and Fire, #2",1009,Paperback,0.4931506849315068,0.855,0.1056422593506858,0.5771982360705482,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Dragons']",0,-0.20962249072099262,0.1878308469980021,18
138,145,145,195.0,Blood Promise,Richelle Mead,4.3,321864.0,9781595141989,B0057DB4HI,"Young Adult, Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Paranormal Romance","Vampire Academy, #4",503,Hardcover,0.6203522504892368,0.825,0.0344324948359253,0.5761961863312905,"['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance']",0,-0.5866566520188876,-0.2656570005833171,8
139,181,181,243.0,The Green Mile,Stephen King,4.48,343180.0,9780451933027,0451933028,"Horror, Fiction, Fantasy, Thriller, Mystery, Classics, Crime",,592,Paperback,0.5264187866927593,0.8700000000000001,0.0367201742826237,0.5757847402438458,"['Horror', 'Fiction', 'Fantasy', 'Thriller', 'Mystery', 'Classics', 'Crime']",4,-0.25888140577382673,0.3385406378046022,18
140,132,132,175.0,The Importance of Being Earnest,Oscar Wilde,4.17,391057.0,9781580495806,158049580X,"Classics, Plays, Fiction, Drama, Humor, School, Literature",,89,Paperback,0.6594911937377691,0.7925,0.0418584379751353,0.571587407928226,"['Classics', 'Plays', 'Fiction', 'Drama', 'Humor', 'School', 'Literature']",0,-0.2948582432644892,-0.2024101695915286,8
141,169,169,227.0,Shōgun,James Clavell,4.41,200652.0,9781982603847,1982603844,"Historical Fiction, Fiction, Japan, Historical, Adventure, Audiobook, Literature","Asian Saga, #1",1152,Paperback,0.5577299412915852,0.8525,0.0214237595622714,0.5710384252134642,"['Historical Fiction', 'Fiction', 'Japan', 'Historical', 'Adventure', 'Audiobook', 'Literature']",1,-0.014750027617127388,0.25104794106110406,18
142,191,191,255.0,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,4.47,342460.0,9780553256697,0553256696,"Nonfiction, Biography, History, Christian, Memoir, Classics, Holocaust",,242,Mass Market Paperback,0.50293542074364,0.8674999999999999,0.0366429023178262,0.5686445807653665,"['Nonfiction', 'Biography', 'History', 'Christian', 'Memoir', 'Classics', 'Holocaust']",4,-0.37221119167387173,0.23762192416981293,18
143,109,109,146.0,The Divine Comedy: Inferno - Purgatorio - Paradiso,Dante Alighieri,4.08,163495.0,9780679433132,0679433139,"Poetry, Fiction, Literature, Philosophy, Fantasy, Italian Literature, Italy",,798,Hardcover,0.716242661448141,0.77,0.0174359895678554,0.5684196627539991,"['Poetry', 'Fiction', 'Literature', 'Philosophy', 'Fantasy', 'Italian Literature', 'Italy']",4,-0.2459371832980302,0.22575639092174196,18
144,144,144,194.0,The Prophet,Kahlil Gibran,4.23,315757.0,9780001000391,000100039X,"Poetry, Classics, Philosophy, Fiction, Spirituality, Religion, Literature",,127,Paperback,0.6223091976516635,0.8075000000000001,0.0337770783234001,0.5677715689937659,"['Poetry', 'Classics', 'Philosophy', 'Fiction', 'Spirituality', 'Religion', 'Literature']",4,-0.2093758600007179,0.23311191127320727,18
145,156,156,211.0,The Boy in the Striped Pajamas,John Boyne,4.16,904071.0,9780385751070,0385751079,"Historical Fiction, Fiction, Young Adult, Historical, Holocaust, War, World War II",,224,Hardcover,0.589041095890411,0.79,0.0969162154037583,0.5664893278235423,"['Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'Holocaust', 'War', 'World War II']",1,-0.21698479042109348,-0.18751833056707445,8
146,116,116,154.0,Peter Pan,J.M. Barrie,4.04,361614.0,9780805072457,0805072454,"Fantasy, Fiction, Childrens, Classics, Adventure, Audiobook, Young Adult",,155,Hardcover,0.7005870841487281,0.76,0.0386985512257855,0.5648214088436284,"['Fantasy', 'Fiction', 'Childrens', 'Classics', 'Adventure', 'Audiobook', 'Young Adult']",0,-0.3736903792165852,-0.35331926970152877,8
147,329,329,425.0,Fourth Wing,Rebecca Yarros,4.58,2778289.0,9781649374042,1649374046,"Romantasy, Dragons, Fiction, Audiobook, Enemies To Lovers, Fantasy Romance, Magic","The Empyrean, #1",498,Hardcover,0.1702544031311155,0.895,0.2980613644576222,0.5645789418971845,"['Romantasy', 'Dragons', 'Fiction', 'Audiobook', 'Enemies To Lovers', 'Fantasy Romance', 'Magic']",4,-0.264459253856806,0.19031080018858643,18
148,158,158,213.0,Jurassic Park,Michael Crichton,4.12,1009630.0,9780307763051,B007UH4D3G,"Science Fiction, Fiction, Thriller, Horror, Fantasy, Adventure, Classics","Jurassic Park, #1",450,Kindle Edition,0.5851272015655578,0.78,0.1082450366982805,0.5633430595659595,"['Science Fiction', 'Fiction', 'Thriller', 'Horror', 'Fantasy', 'Adventure', 'Classics']",4,-0.061690229572915575,0.2555269127549169,18
149,178,178,240.0,Last Sacrifice,Richelle Mead,4.37,295187.0,9781595143068,1595143068,"Young Adult, Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Paranormal Romance","Vampire Academy, #6",594,Hardcover,0.5322896281800391,0.8425,0.0315694612180057,0.5622147723495112,"['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance']",0,-0.5867136837977722,-0.26547948887315365,8
150,112,112,150.0,"Hush, Hush",Becca Fitzpatrick,3.92,729087.0,9781416989417,1416989412,"Fantasy, Young Adult, Romance, Paranormal, Angels, Paranormal Romance, Fiction","Hush, Hush, #1",391,Hardcover,0.7084148727984345,0.73,0.0781365522258135,0.5616378562560621,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Angels', 'Paranormal Romance', 'Fiction']",0,-0.4228143899999433,-0.27418680133506407,8
151,170,170,228.0,Schindler’s List,Thomas Keneally,4.34,163219.0,9780340606513,0340606517,"History, Nonfiction, Holocaust, War, Historical, World War II, Biography",,429,Mass Market Paperback,0.5557729941291585,0.835,0.0174063686480164,0.5607948406942938,"['History', 'Nonfiction', 'Holocaust', 'War', 'Historical', 'World War II', 'Biography']",4,-0.35040927908755376,0.2701878763446226,18
152,186,186,250.0,A Light in the Attic,Shel Silverstein,4.36,465661.0,9780060513061,0060513063,"Poetry, Childrens, Classics, Fiction, Humor, Young Adult, Picture Books",,176,Hardcover,0.5127201565557731,0.8400000000000001,0.049865101394233,0.5606463144875016,"['Poetry', 'Childrens', 'Classics', 'Fiction', 'Humor', 'Young Adult', 'Picture Books']",0,-0.3610935345917958,-0.3172337986209804,8
153,143,143,193.0,The Night Circus,Erin Morgenstern,4.01,1046317.0,9780385534635,0385534639,"Fantasy, Fiction, Romance, Historical Fiction, Magic, Young Adult, Audiobook",,506,Hardcover,0.62426614481409,0.7525,0.1121823652712315,0.5603621275213304,"['Fantasy', 'Fiction', 'Romance', 'Historical Fiction', 'Magic', 'Young Adult', 'Audiobook']",0,-0.15927171335559637,-0.2851960270037703,8
154,149,149,201.0,The Phantom Tollbooth,Norton Juster,4.2,297926.0,9780394820378,0394820371,"Fantasy, Fiction, Classics, Childrens, Young Adult, Middle Grade, Adventure",,248,Paperback,0.6086105675146771,0.8,0.0318634166507561,0.5601184960413583,"['Fantasy', 'Fiction', 'Classics', 'Childrens', 'Young Adult', 'Middle Grade', 'Adventure']",0,-0.39390513865455595,-0.3922610640892727,8
155,171,171,229.0,The Velveteen Rabbit,Margery Williams Bianco,4.31,266391.0,9780380002559,0380002558,"Classics, Childrens, Fiction, Picture Books, Fantasy, Animals, Young Adult",,40,Paperback,0.5538160469667319,0.8274999999999999,0.0284790119148003,0.5593237647203829,"['Classics', 'Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Animals', 'Young Adult']",0,-0.38165627115269635,-0.33376384927336655,8
156,174,174,233.0,Howl’s Moving Castle,Diana Wynne Jones,4.29,410460.0,9780064410342,006441034X,"Fantasy, Young Adult, Fiction, Middle Grade, Magic, Classics, Audiobook","Howl’s Moving Castle, #1",329,Mass Market Paperback,0.5459882583170255,0.8225,0.0439408101042538,0.5587322671053199,"['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Magic', 'Classics', 'Audiobook']",0,-0.38512322529569765,-0.33915351008649947,8
157,166,166,224.0,His Dark Materials,Philip Pullman,4.29,165493.0,9780440238607,0440238609,"Fantasy, Fiction, Young Adult, Childrens, Science Fiction Fantasy, Science Fiction, Classics",His Dark Materials #1-3,1088,Mass Market Paperback,0.5636007827788649,0.8225,0.0176504192701684,0.5565628005122584,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Science Fiction Fantasy', 'Science Fiction', 'Classics']",0,-0.12619426253820193,-0.28527772907292764,8
158,163,163,220.0,A Little Princess,Frances Hodgson Burnett,4.23,317539.0,9780142437018,0142437018,"Fiction, Childrens, Classics, Young Adult, Historical Fiction, Middle Grade, Historical",,242,Paperback,0.5714285714285714,0.8075000000000001,0.0339683264362738,0.5550992244662113,"['Fiction', 'Childrens', 'Classics', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Historical']",0,-0.16700445038572664,-0.3068900201871161,8
159,157,157,212.0,Fifty Shades of Grey,E.L. James,3.67,2771866.0,9781612130293,1612130291,"Fiction, BDSM, Contemporary, Contemporary Romance, Chick Lit, Erotica, Erotic Romance","Fifty Shades, #1",356,Paperback,0.5870841487279843,0.6675,0.2973720341383247,0.5548640457165772,"['Fiction', 'BDSM', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Erotica', 'Erotic Romance']",4,-0.2680391579803345,0.22881022292715317,18
160,118,118,158.0,Love in the Time of Cholera,Gabriel García Márquez,3.94,527673.0,9781400034680,140003468X,"Fiction, Historical Fiction, Magical Realism, Literature, Novels, Spanish Literature, Literary Fiction",,348,Paperback,0.6927592954990216,0.735,0.0565203640067617,0.5548199148764458,"['Fiction', 'Historical Fiction', 'Magical Realism', 'Literature', 'Novels', 'Spanish Literature', 'Literary Fiction']",1,0.041857725282696864,0.25510729395010423,18
161,151,151,203.0,The Neverending Story,Michael Ende,4.18,212318.0,9780525457589,0525457585,"Fantasy, Fiction, Young Adult, Childrens, Adventure, Classics, German Literature",,396,Hardcover,0.6046966731898239,0.7949999999999999,0.0226757800363371,0.5543431133065403,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Classics', 'German Literature']",0,-0.37972423303678,-0.31167267367488677,8
162,188,188,252.0,Misery,Stephen King,4.23,796049.0,9780450417399,0450417395,"Horror, Fiction, Thriller, Mystery, Suspense, Mystery Thriller, Audiobook",,370,Paperback,0.5088062622309197,0.8075000000000001,0.0853230595963248,0.5522823304568112,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Audiobook']",4,-0.29284610031153874,0.4158706654711429,18
163,241,241,321.0,Mistborn: The Final Empire,Brandon Sanderson,4.49,840627.0,9780765311788,076531178X,"Fantasy, Fiction, High Fantasy, Audiobook, Epic Fantasy, Magic, Science Fiction Fantasy","Mistborn, #1",541,Hardcover,0.3737769080234834,0.8725,0.0901072674390214,0.5522210438656262,"['Fantasy', 'Fiction', 'High Fantasy', 'Audiobook', 'Epic Fantasy', 'Magic', 'Science Fiction Fantasy']",0,-0.21154308926512325,0.18078218216282446,18
164,229,229,306.0,Wonder,R.J. Palacio,4.36,1150542.0,9780375869020,0375869026,"Fiction, Young Adult, Middle Grade, Contemporary, Realistic Fiction, Childrens, School","Wonder, #1",315,Hardcover,0.4031311154598826,0.8400000000000001,0.1233680187865318,0.5516247835616036,"['Fiction', 'Young Adult', 'Middle Grade', 'Contemporary', 'Realistic Fiction', 'Childrens', 'School']",0,-0.19659032471471424,-0.38066704408079205,8
165,321,321,414.0,It Ends with Us,Colleen Hoover,4.12,4233241.0,9781668021040,1668021048,"Fiction, Contemporary, Audiobook, New Adult, Contemporary Romance, Abuse, Chick Lit","It Ends with Us, #1",386,Kindle Edition,0.1917808219178083,0.78,0.4542099751881867,0.5514976992764988,"['Fiction', 'Contemporary', 'Audiobook', 'New Adult', 'Contemporary Romance', 'Abuse', 'Chick Lit']",4,-0.2661489420095958,0.20367269320425002,18
166,187,187,251.0,Spirit Bound,Richelle Mead,4.32,302768.0,9781595142504,1595142509,"Young Adult, Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Paranormal Romance","Vampire Academy, #5",489,Hardcover,0.5107632093933464,0.8300000000000001,0.0323830706140191,0.5507865700018415,"['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance']",0,-0.5867603007358154,-0.2653343934095995,8
167,362,362,467.0,A Court of Mist and Fury,Sarah J. Maas,4.64,2742893.0,9781635575583,1635575583,"Fantasy, Romance, Romantasy, Young Adult, Fiction, New Adult, Fae","A Court of Thorns and Roses, #2",626,Paperback,0.0880626223091975,0.91,0.29426258881044,0.5505813027799094,"['Fantasy', 'Romance', 'Romantasy', 'Young Adult', 'Fiction', 'New Adult', 'Fae']",0,-0.3911729213521498,-0.2951754618608629,8
168,221,221,294.0,Big Little Lies,Liane Moriarty,4.31,1067780.0,9780399587191,0399587195,"Fiction, Mystery, Contemporary, Thriller, Chick Lit, Audiobook, Mystery Thriller",,460,Paperback,0.426614481409002,0.8274999999999999,0.1144858210774094,0.5490250756216027,"['Fiction', 'Mystery', 'Contemporary', 'Thriller', 'Chick Lit', 'Audiobook', 'Mystery Thriller']",4,-0.29355906841988905,0.3844485983610742,18
169,74,74,99.0,Atlas Shrugged,Ayn Rand,3.69,399733.0,9780452011878,0452011876,"Fiction, Classics, Philosophy, Politics, Literature, Science Fiction, Novels",,1168,Paperback,0.8082191780821918,0.6725,0.0427895651509448,0.5490021858082841,"['Fiction', 'Classics', 'Philosophy', 'Politics', 'Literature', 'Science Fiction', 'Novels']",4,-0.05366920283495361,0.2665377249833294,18
170,131,131,174.0,Their Eyes Were Watching God,Zora Neale Hurston,3.99,368978.0,9780061120060,0061120065,"Classics, Fiction, Historical Fiction, School, Literature, African American, Feminism",,238,Paperback,0.6614481409001958,0.7475,0.0394888717101863,0.5489842531525955,"['Classics', 'Fiction', 'Historical Fiction', 'School', 'Literature', 'African American', 'Feminism']",1,-0.14532090546172585,-0.18306280325600024,8
171,133,133,176.0,Atonement,Ian McEwan,3.95,542752.0,9780385721790,B00A2M6OLU,"Fiction, Historical Fiction, Classics, Romance, Historical, War, Literary Fiction",,351,Paperback,0.6575342465753424,0.7375,0.058138675058402,0.5476682304084362,"['Fiction', 'Historical Fiction', 'Classics', 'Romance', 'Historical', 'War', 'Literary Fiction']",1,0.1561225523634835,0.2599865410457087,18
172,243,243,324.0,The Mark of Athena,Rick Riordan,4.47,645818.0,9781423140603,1423140605,"Fantasy, Mythology, Young Adult, Fiction, Middle Grade, Adventure, Greek Mythology","The Heroes of Olympus, #3",586,Hardcover,0.3679060665362035,0.8674999999999999,0.069199942174813,0.5430265021777541,"['Fantasy', 'Mythology', 'Young Adult', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology']",0,-0.39427516004705426,-0.3130118762991509,8
173,139,139,184.0,A Midsummer Night’s Dream,William Shakespeare,3.94,560793.0,9780743477543,0743477545,"Plays, Fiction, Fantasy, School, Romance, Poetry, Literature",,298,Mass Market Paperback,0.6418786692759295,0.735,0.0600748743874452,0.5429883859158438,"['Plays', 'Fiction', 'Fantasy', 'School', 'Romance', 'Poetry', 'Literature']",0,-0.33326984819957345,-0.22467428904971462,8
174,349,349,451.0,Where the Crawdads Sing,Delia Owens,4.38,3376781.0,9780735219113,0735219117,"Fiction, Historical Fiction, Mystery, Audiobook, Romance, Contemporary, Historical",,384,ebook,0.1193737769080234,0.845,0.3622928266181313,0.5429166508815386,"['Fiction', 'Historical Fiction', 'Mystery', 'Audiobook', 'Romance', 'Contemporary', 'Historical']",1,-0.01359258178686409,0.3246344192728706,18
175,148,148,199.0,Alice in Wonderland,Jane Carruth,4.03,394489.0,9780517223628,0517223627,"Classics, Fantasy, Fiction, Childrens, Young Adult, Adventure, Literature",,96,Hardcover,0.6125244618395304,0.7575000000000001,0.0422267676740033,0.5424378073783834,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Literature']",0,-0.36868090414147225,-0.35211915206636235,8
176,268,268,352.0,All the Light We Cannot See,Anthony Doerr,4.31,1851322.0,9781476746586,1476746583,"Historical Fiction, Fiction, Historical, War, World War II, Audiobook, France",,544,Hardcover,0.3131115459882583,0.8274999999999999,0.1985772514126012,0.5416721993502148,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'World War II', 'Audiobook', 'France']",1,-0.09606894723902806,0.2624299456724179,18
177,220,220,293.0,Roots: The Saga of an American Family,Alex Haley,4.44,162157.0,9780440174646,0440174643,"Historical Fiction, Fiction, Classics, Historical, African American, Africa, Race",,729,Mass Market Paperback,0.4285714285714286,0.8600000000000001,0.0172923924999401,0.5414659552678421,"['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'African American', 'Africa', 'Race']",1,-0.06676108264042867,0.24078098291059766,18
178,135,135,180.0,"Eat, Pray, Love",Elizabeth Gilbert,3.64,1802879.0,9780143038412,0143038419,"Nonfiction, Memoir, Travel, Biography, Romance, Chick Lit, Spirituality",,368,Paperback,0.649706457925636,0.66,0.1933782433699849,0.5407711753239053,"['Nonfiction', 'Memoir', 'Travel', 'Biography', 'Romance', 'Chick Lit', 'Spirituality']",4,-0.3775742739747318,0.24010518059551075,18
179,263,263,347.0,The Wise Man's Fear,Patrick Rothfuss,4.55,592944.0,9780756404734,0756404738,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook, Magic, Science Fiction Fantasy","The Kingkiller Chronicle, #2",994,Hardcover,0.3228962818003913,0.8875,0.0635253895821722,0.5403554178456409,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Audiobook', 'Magic', 'Science Fiction Fantasy']",0,-0.2115914905041098,0.18093283127240042,18
180,198,198,265.0,The House of the Spirits,Isabel Allende,4.29,294377.0,9780553383805,0553383809,"Fiction, Magical Realism, Historical Fiction, Fantasy, Spanish Literature, Historical, Novels",,448,Paperback,0.4833659491193738,0.8225,0.0314825302576086,0.5399621198442456,"['Fiction', 'Magical Realism', 'Historical Fiction', 'Fantasy', 'Spanish Literature', 'Historical', 'Novels']",1,-0.07798466736572428,0.2530285779542579,18
181,265,265,349.0,The Martian,Andy Weir,4.42,1206926.0,9780804139021,0804139024,"Science Fiction, Fiction, Audiobook, Adventure, Space, Thriller, Science Fiction Fantasy",,384,Hardcover,0.3189823874755382,0.855,0.1294192722075602,0.5396004149207745,"['Science Fiction', 'Fiction', 'Audiobook', 'Adventure', 'Space', 'Thriller', 'Science Fiction Fantasy']",4,-0.0052807596709524215,0.2635907411111767,18
